COD_DISCIPLINA;NOME_DISCIPLINA;COD_TURMA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;TIPO_AULA;COD_CURSO;NOME_DEPTO;PERIODO
TQ015;ESTAGIO SUPERVISIONADO INTEGRADO;EQ58;1;4ª feira;08:00:00;16:00:00;Estágio;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ015;ESTAGIO SUPERVISIONADO INTEGRADO;EQ58;1;3ª feira;08:00:00;16:00:00;Estágio;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ015;ESTAGIO SUPERVISIONADO INTEGRADO;EQ58;1;2ª feira;08:00:00;16:00:00;Estágio;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQA;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQA;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQB;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQB;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQC;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQC;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQD;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQD;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQE;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQE;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQF;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQF;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQG;6;3ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQG;6;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQH;5;5ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQH;5;5ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQI;5;5ª feira;09:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ026;LABORATORIO DE ENGENHARIA QUIMICA I;EQI;5;5ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ028;CIENCIA DOS MATERIAIS;A;60;2ª feira;15:30:00;17:30:00;Teórica;03A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ030;ELETROTECNICA;EQ;57;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ030;ELETROTECNICA;EQ;57;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ032;QUIMICA ANALITICA APLICADA;EQ;18;3ª feira;07:30:00;10:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ032;QUIMICA ANALITICA APLICADA;EQ;18;3ª feira;10:30:00;12:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ043;PROCESSOS QUIMICOS;EQ;50;3ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQ;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQ;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQA;7;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQA;7;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQB;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQB;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQC;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQC;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQD;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQD;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQE;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQE;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQF;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQF;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQG;7;2ª feira;15:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQH;6;2ª feira;15:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQI;6;2ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ046;LABORATORIO DE ENGENHARIA QUIMICA II;EQI;6;2ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ071;INTRODUCAO A ENGENHARIA QUIMICA;EQA;35;2ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ071;INTRODUCAO A ENGENHARIA QUIMICA;EQB;33;2ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ072;CIENCIAS E ENGENHARIA DOS MATERIAIS;EQ;66;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ072;CIENCIAS E ENGENHARIA DOS MATERIAIS;EQ;66;2ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ073;INTEGRACAO I;EQA;20;5ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ073;INTEGRACAO I;EQB;20;5ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ073;INTEGRACAO I;EQC;20;5ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ074;INTEGRACAO II;EQA;20;4ª feira;17:30:00;19:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ074;INTEGRACAO II;EQB;20;4ª feira;17:30:00;19:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ074;INTEGRACAO II;EQC;20;4ª feira;17:30:00;19:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ074;INTEGRACAO II;EQD;0;;;;;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ075;INTEGRACAO III;EQA;20;2ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ075;INTEGRACAO III;EQB;20;2ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ075;INTEGRACAO III;EQC;21;2ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ076;INTEGRACAO IV;EQA;20;4ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ076;INTEGRACAO IV;EQB;37;4ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ076;INTEGRACAO IV;EQC;20;4ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ077;INTEGRACAO V;EQA;25;4ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ077;INTEGRACAO V;EQB;25;4ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ077;INTEGRACAO V;EQC;25;4ª feira;11:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ078;TERMODINAMICA APLICADA I;EQA;40;4ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ078;TERMODINAMICA APLICADA I;EQA;40;2ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ078;TERMODINAMICA APLICADA I;EQB;40;4ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ078;TERMODINAMICA APLICADA I;EQB;40;2ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ079;TERMODINAMICA APLICADA II;EQA;60;2ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ079;TERMODINAMICA APLICADA II;EQA;60;5ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ079;TERMODINAMICA APLICADA II;EQB;40;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ079;TERMODINAMICA APLICADA II;EQB;40;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ080;FENOMENOS DE TRANSPORTE I;EQA;40;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ080;FENOMENOS DE TRANSPORTE I;EQA;40;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ080;FENOMENOS DE TRANSPORTE I;EQB;40;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ080;FENOMENOS DE TRANSPORTE I;EQB;40;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ081;FENOMENOS DE TRANSPORTE II;EQ;67;4ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ081;FENOMENOS DE TRANSPORTE II;EQ;67;6ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ082;FENOMENOS DE TRANSPORTE III;EQ;41;4ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ082;FENOMENOS DE TRANSPORTE III;EQ;41;2ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ082;FENOMENOS DE TRANSPORTE III;EQB;40;2ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ082;FENOMENOS DE TRANSPORTE III;EQB;40;4ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQA;10;4ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQB;10;4ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQC;11;6ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQD;10;6ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQE;10;6ª feira;07:30:00;09:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ083;FENOMENOS DE TRANSPORTE EXPERIMENTAL I;EQF;10;6ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQA;8;4ª feira;13:30:00;15:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQB;8;4ª feira;13:30:00;15:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQC;8;4ª feira;13:30:00;15:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQD;8;4ª feira;15:30:00;17:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQE;8;4ª feira;15:30:00;17:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ084;FENOMENOS DE TRANSPORTE EXPERIMENTAL II;EQF;8;4ª feira;15:30:00;17:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ085;OPERACOES UNITARIAS I;EQ;65;4ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ085;OPERACOES UNITARIAS I;EQ;65;6ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ086;OPERACOES UNITARIAS II;EQA;35;5ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ086;OPERACOES UNITARIAS II;EQA;35;3ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ086;OPERACOES UNITARIAS II;EQB;35;5ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ086;OPERACOES UNITARIAS II;EQB;35;3ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ087;OPERACOES UNITARIAS III;EQA;35;3ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ087;OPERACOES UNITARIAS III;EQA;35;5ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ087;OPERACOES UNITARIAS III;EQB;35;5ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ087;OPERACOES UNITARIAS III;EQB;35;3ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ088;REATORES HOMOGENEOS;EQA;52;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ088;REATORES HOMOGENEOS;EQA;52;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ088;REATORES HOMOGENEOS;EQB;38;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ088;REATORES HOMOGENEOS;EQB;38;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ089;REATORES HETEROGENEOS;EQA;35;3ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ089;REATORES HETEROGENEOS;EQA;35;6ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ089;REATORES HETEROGENEOS;EQB;35;3ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ089;REATORES HETEROGENEOS;EQB;35;6ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ090;METODOS MATEMATICOS APLICADOS A ENG. QUIMICA I;EQ;36;5ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ090;METODOS MATEMATICOS APLICADOS A ENG. QUIMICA I;EQB;36;5ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ091;METODOS MATEMATICOS APLICADOS A ENG. QUIMICA II;EQ;39;5ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ091;METODOS MATEMATICOS APLICADOS A ENG. QUIMICA II;EQB;39;5ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ092;RESISTENCIA DOS MATERIAIS;EQ;65;6ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ092;RESISTENCIA DOS MATERIAIS;EQ;65;4ª feira;16:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ093;TRATAMENTO DE EFLUENTES;EQ;66;4ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ093;TRATAMENTO DE EFLUENTES;EQ;66;6ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ094;OTIMIZACAO DE PROCESSOS;EQ;70;4ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ094;OTIMIZACAO DE PROCESSOS;EQ;70;2ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ095;UTILIDADES E INSTRUMENTACAO;EQA;39;2ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ095;UTILIDADES E INSTRUMENTACAO;EQA;39;5ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ095;UTILIDADES E INSTRUMENTACAO;EQB;33;2ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ095;UTILIDADES E INSTRUMENTACAO;EQB;33;5ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ096;CONTROLE DE PROCESSOS I;EQ;68;5ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ096;CONTROLE DE PROCESSOS I;EQ;68;3ª feira;13:30:00;15:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ103;ANALISE DE ALIMENTOS;EQ;25;4ª feira;07:30:00;11:30:00;;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ114;PROCESSOS INORGANICOS;EQA;42;3ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ114;PROCESSOS INORGANICOS;EQA;42;3ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ121;MODELAGEM MATEMATICA E SIMULACAO DE PROC QUIMICOS;EQ;0;6ª feira;08:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ124;TOPICOS ESPECIAIS EM ENGENHARIA QUIMICA II;EQA;40;5ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ127;FUNDAMENTOS DE CORROSAO;EQ;45;6ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ127;FUNDAMENTOS DE CORROSAO;EQ;45;4ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ138;RESIDUOS SOLIDOS URBANOS E INDUSTRIAIS;EQA;30;4ª feira;13:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ141;MINIMIZACAO DE RESIDUOS;EQA;41;6ª feira;09:30:00;12:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ146;Produção e Processamento de Pasta de Celulose;EQA;30;3ª feira;07:30:00;09:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ146;Produção e Processamento de Pasta de Celulose;EQA;30;3ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ155;Projetos da Indústria Química I;EQA;30;4ª feira;13:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ155;Projetos da Indústria Química I;EQA;30;3ª feira;15:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ155;Projetos da Indústria Química I;EQB;30;4ª feira;13:30:00;16:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ155;Projetos da Indústria Química I;EQB;30;5ª feira;15:30:00;18:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQA;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQB;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQC;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQD;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQE;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQF;4;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQG;0;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQH;0;2ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQI;4;2ª feira;15:30:00;17:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQJ;4;2ª feira;15:30:00;17:30:00;Prática;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQK;0;2ª feira;09:30:00;11:30:00;;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQL;4;2ª feira;15:30:00;17:30:00;;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQM;4;2ª feira;15:30:00;17:30:00;Orientada - (OR);06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQN;4;2ª feira;15:30:00;17:30:00;Orientada - (OR);06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQO;4;2ª feira;15:30:00;17:30:00;Orientada - (OR);06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ156;Projetos da Indústria Química II;EQP;4;2ª feira;15:30:00;17:30:00;Orientada - (OR);06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ167;Gestão da Segurança e da Saúde no Trabalho na Indústria;EQA;36;5ª feira;15:30:00;18:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ170;Tópicos Especiais em Engenharia Química III;EQA;20;5ª feira;13:30:00;17:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ174;ENGENHARIA BIOQUÍMICA;EQA;40;6ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ174;ENGENHARIA BIOQUÍMICA;EQA;40;4ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ175;FUNDAMENTOS DE SISTEMAS PARTICULADOS;EQA;20;3ª feira;15:30:00;17:30:00;Teórica;06A;Departamento de Engenharia Química;1o. Semestre de 2017
TQ201;CIENCIAS DO AMBIENTE I;D;80;5ª feira;13:30:00;15:30:00;Teórica;12E;Departamento de Engenharia Química;1o. Semestre de 2017
TQ201;CIENCIAS DO AMBIENTE I;D;80;6ª feira;13:30:00;15:30:00;Prática;12E;Departamento de Engenharia Química;1o. Semestre de 2017
TQ202;QUIMICA ANALITICA I;D;28;2ª feira;07:30:00;08:30:00;Teórica;12E;Departamento de Engenharia Química;1o. Semestre de 2017
TQ202;QUIMICA ANALITICA I;D;28;2ª feira;08:30:00;12:30:00;Prática;12E;Departamento de Engenharia Química;1o. Semestre de 2017
TQ410;QUIMICA INDUSTRIAL D;D;54;3ª feira;07:30:00;09:30:00;Teórica;12E;Departamento de Engenharia Química;1o. Semestre de 2017
TQ410;QUIMICA INDUSTRIAL D;D;54;3ª feira;09:30:00;11:30:00;Prática;12E;Departamento de Engenharia Química;1o. Semestre de 2017
